Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1894-10,-0.49134508,-0.76940715,-0.21328303
1894-11,-0.37126103,-0.5986433,-0.14387879
1894-12,-0.49921376,-0.71520364,-0.28322387
1895-01,-0.39213195,-0.5825998,-0.20166409
1895-02,-0.47591293,-0.6733062,-0.27851966
1895-03,-0.4920679,-0.7071235,-0.27701232
1895-04,-0.57022786,-0.8209521,-0.31950366
1895-05,-0.55692774,-0.871597,-0.24225846
1895-06,-0.40326592,-0.71470475,-0.091827124
1895-07,-0.42118195,-0.7119781,-0.13038583
1895-08,-0.35217887,-0.70416224,-0.00019544718
1895-09,-0.6018068,-0.8764175,-0.32719612
1895-10,-0.46183974,-0.7023614,-0.2213181
1895-11,-0.33173525,-0.5439131,-0.119557366
1895-12,-0.36931258,-0.57767147,-0.16095366
1896-01,-0.2442588,-0.43079257,-0.05772503
1896-02,-0.29599583,-0.4904213,-0.101570405
1896-03,-0.33739114,-0.53485537,-0.13992694
1896-04,-0.34295335,-0.58246535,-0.10344135
1896-05,-0.40227228,-0.74085605,-0.06368855
1896-06,-0.40517718,-0.7248968,-0.085457556
1896-07,-0.25343004,-0.5298851,0.023025027
1896-08,-0.22317831,-0.5706477,0.12429109
1896-09,-0.30616227,-0.60421306,-0.008111519
1896-10,-0.25574303,-0.5041855,-0.00730058
1896-11,-0.14166532,-0.34339628,0.060065635
1896-12,-0.08666301,-0.31411892,0.1407929
1897-01,-0.15428814,-0.3471309,0.038554594
1897-02,-0.17082445,-0.37438983,0.03274092
1897-03,-0.14317892,-0.36473244,0.078374594
1897-04,-0.11607178,-0.35514534,0.12300177
1897-05,-0.24058647,-0.55062187,0.06944894
1897-06,-0.23383453,-0.55393,0.08626089
1897-07,-0.37245247,-0.64978886,-0.095116094
1897-08,-0.29857966,-0.6652402,0.06808089
1897-09,-0.32723245,-0.6049284,-0.049536526
1897-10,-0.32114142,-0.58566815,-0.056614734
1897-11,-0.41644716,-0.6324824,-0.20041189
1897-12,-0.42184132,-0.6349795,-0.2087032
1898-01,-0.33079615,-0.52742016,-0.13417214
1898-02,-0.47624385,-0.67220086,-0.2802869
1898-03,-0.5713939,-0.8020042,-0.3407836
1898-04,-0.7784846,-1.0274992,-0.52947
1898-05,-0.6710276,-0.9770138,-0.36504135
1898-06,-0.44146112,-0.74979395,-0.13312826
1898-07,-0.58004504,-0.8844732,-0.27561688
1898-08,-0.50294137,-0.8574415,-0.1484413
1898-09,-0.4681975,-0.749098,-0.18729699
1898-10,-0.57128066,-0.8165105,-0.32605088
1898-11,-0.52438277,-0.7335786,-0.31518686
1898-12,-0.57739216,-0.7946956,-0.36008865
1899-01,-0.42448172,-0.61664736,-0.2323161
1899-02,-0.38500145,-0.5803388,-0.18966417
1899-03,-0.33588463,-0.54078746,-0.13098182
1899-04,-0.47582048,-0.7209199,-0.23072104
1899-05,-0.39108646,-0.6934431,-0.0887298
1899-06,-0.49556494,-0.809567,-0.18156289
1899-07,-0.48239514,-0.7672675,-0.19752273
1899-08,-0.35403278,-0.7142464,0.006180839
1899-09,-0.24024296,-0.52449,0.044004094
1899-10,-0.32525057,-0.57501566,-0.07548543
1899-11,-0.26432297,-0.45968702,-0.06895893
1899-12,-0.35978144,-0.5710649,-0.14849798
1900-01,-0.27873752,-0.47608292,-0.08139208
1900-02,-0.05679268,-0.25551435,0.141929
1900-03,-0.30271566,-0.51549536,-0.08993597
1900-04,-0.24080756,-0.5022615,0.020646362
1900-05,-0.40685922,-0.70459515,-0.10912326
1900-06,-0.33177674,-0.6552457,-0.008307784
1900-07,-0.22682591,-0.51532745,0.061675664
1900-08,-0.28462607,-0.64613926,0.076887175
1900-09,-0.28998291,-0.5871246,0.007158748
1900-10,-0.2635941,-0.5227272,-0.0044610384
1900-11,-0.23246221,-0.44133857,-0.023585863
1900-12,-0.33754337,-0.5550817,-0.120004974
1901-01,-0.2568944,-0.4471655,-0.06662331
1901-02,-0.35279036,-0.5395152,-0.16606551
1901-03,-0.4065072,-0.6146225,-0.19839188
1901-04,-0.3456687,-0.5960847,-0.09525267
1901-05,-0.24777251,-0.56517935,0.069634296
1901-06,-0.36816043,-0.68889874,-0.047422096
1901-07,-0.52249175,-0.80975354,-0.23523003
1901-08,-0.314998,-0.67533624,0.045340236
1901-09,-0.43367594,-0.7155104,-0.15184145
1901-10,-0.34657955,-0.6065962,-0.08656293
1901-11,-0.4235726,-0.63628894,-0.21085623
1901-12,-0.44392446,-0.6623579,-0.225491
1902-01,-0.44653675,-0.6309108,-0.26216266
1902-02,-0.33453014,-0.5190919,-0.14996839
1902-03,-0.36773092,-0.56952584,-0.16593596
1902-04,-0.3270285,-0.56537503,-0.088682026
1902-05,-0.3570899,-0.6631893,-0.05099052
1902-06,-0.41894835,-0.73742133,-0.10047535
1902-07,-0.39972523,-0.6744313,-0.12501913
1902-08,-0.5522093,-0.8987019,-0.20571677
1902-09,-0.37274444,-0.6573142,-0.088174686
1902-10,-0.56293726,-0.811555,-0.31431952
1902-11,-0.43554395,-0.642038,-0.22904992
1902-12,-0.44164208,-0.6641203,-0.21916384
1903-01,-0.49989107,-0.66863436,-0.3311478
1903-02,-0.40120625,-0.58001196,-0.2224005
1903-03,-0.38358247,-0.56858414,-0.19858079
1903-04,-0.61417764,-0.84434134,-0.38401392
1903-05,-0.5159644,-0.8253829,-0.20654595
1903-06,-0.55133355,-0.8587634,-0.24390365
1903-07,-0.5361687,-0.8182588,-0.2540786
1903-08,-0.6157324,-0.98325455,-0.2482102
1903-09,-0.58544046,-0.86464876,-0.30623218
1903-10,-0.7341194,-0.98043853,-0.48780036
1903-11,-0.62329614,-0.82083786,-0.42575446
1903-12,-0.6774287,-0.87900305,-0.47585437
1904-01,-0.6972085,-0.8785423,-0.5158748
1904-02,-0.6863931,-0.8675258,-0.50526035
1904-03,-0.6624687,-0.85623217,-0.4687052
1904-04,-0.6333262,-0.87332577,-0.39332655
1904-05,-0.66903317,-0.95831585,-0.37975052
1904-06,-0.6383678,-0.94789135,-0.32884422
1904-07,-0.556012,-0.8226756,-0.2893484
1904-08,-0.5327976,-0.8915253,-0.1740698
1904-09,-0.5686057,-0.8602983,-0.2769131
1904-10,-0.66413265,-0.90250546,-0.42575988
1904-11,-0.54620475,-0.73876494,-0.35364452
1904-12,-0.54668134,-0.73676383,-0.35659885
1905-01,-0.44234335,-0.6230637,-0.26162302
1905-02,-0.5166987,-0.7011117,-0.33228573
1905-03,-0.44056895,-0.6372496,-0.24388832
1905-04,-0.48898408,-0.7340586,-0.24390954
1905-05,-0.42227742,-0.7216709,-0.12288389
1905-06,-0.3462413,-0.65359753,-0.038885094
1905-07,-0.48750797,-0.76101404,-0.21400191
1905-08,-0.3331296,-0.6970281,0.03076885
1905-09,-0.43952963,-0.71551013,-0.16354914
1905-10,-0.3857714,-0.62315506,-0.14838775
1905-11,-0.36577126,-0.55343497,-0.17810753
1905-12,-0.27644235,-0.47970557,-0.07317914
1906-01,-0.17392562,-0.34997037,0.002119124
1906-02,-0.16601694,-0.32998693,-0.0020469462
1906-03,-0.29481778,-0.480881,-0.10875455
1906-04,-0.19587529,-0.4210094,0.029258838
1906-05,-0.42934155,-0.7237199,-0.13496321
1906-06,-0.40727916,-0.7203658,-0.09419251
1906-07,-0.37507415,-0.652578,-0.097570285
1906-08,-0.42707744,-0.7900078,-0.06414704
1906-09,-0.5174071,-0.8002683,-0.23454596
1906-10,-0.49646384,-0.7293972,-0.26353046
1906-11,-0.5544185,-0.74159646,-0.3672405
1906-12,-0.49753273,-0.6912011,-0.30386433
1907-01,-0.3864056,-0.55793947,-0.2148717
1907-02,-0.47017848,-0.64884454,-0.2915124
1907-03,-0.3182171,-0.5150024,-0.1214318
1907-04,-0.41708857,-0.64870274,-0.18547437
1907-05,-0.55547833,-0.84207517,-0.26888144
1907-06,-0.5051307,-0.8198126,-0.1904488
1907-07,-0.44556332,-0.71615595,-0.17497069
1907-08,-0.52070516,-0.89165485,-0.14975548
1907-09,-0.4296313,-0.7040136,-0.155249
1907-10,-0.4969245,-0.72928643,-0.26456252
1907-11,-0.5221151,-0.6983598,-0.34587047
1907-12,-0.59209615,-0.78250873,-0.40168357
1908-01,-0.45447925,-0.62904924,-0.2799092
1908-02,-0.42015362,-0.58924276,-0.25106448
1908-03,-0.5113122,-0.69511837,-0.327506
1908-04,-0.6082061,-0.8298193,-0.38659284
1908-05,-0.5325063,-0.8218359,-0.24317676
1908-06,-0.545423,-0.8602753,-0.2305706
1908-07,-0.48343658,-0.7535175,-0.21335569
1908-08,-0.5584364,-0.9361592,-0.18071361
1908-09,-0.52260053,-0.80894816,-0.23625292
1908-10,-0.7457644,-0.9788904,-0.51263833
1908-11,-0.5974444,-0.77269775,-0.42219105
1908-12,-0.61921424,-0.8086654,-0.4297631
1909-01,-0.6348721,-0.8060653,-0.46367884
1909-02,-0.57036006,-0.745696,-0.39502418
1909-03,-0.5516147,-0.7319176,-0.3713118
1909-04,-0.5930475,-0.81532663,-0.37076834
1909-05,-0.62993675,-0.9147928,-0.34508073
1909-06,-0.5565167,-0.8693868,-0.2436466
1909-07,-0.6387349,-0.90459776,-0.372872
1909-08,-0.3791188,-0.7456646,-0.012572995
1909-09,-0.5096171,-0.7868654,-0.2323688
1909-10,-0.61988235,-0.8464201,-0.39334455
1909-11,-0.58414465,-0.7604162,-0.4078731
1909-12,-0.66582555,-0.84774834,-0.48390275
1910-01,-0.48852092,-0.6562957,-0.32074612
1910-02,-0.5967676,-0.7670758,-0.42645937
1910-03,-0.6239842,-0.8217439,-0.42622444
1910-04,-0.53918076,-0.75424516,-0.3241163
1910-05,-0.6078545,-0.89577925,-0.31992975
1910-06,-0.5626701,-0.8727884,-0.25255173
1910-07,-0.4891,-0.7642116,-0.21398844
1910-08,-0.44407502,-0.819894,-0.06825603
1910-09,-0.48243132,-0.76172656,-0.20313612
1910-10,-0.62194026,-0.84412247,-0.39975798
1910-11,-0.7008684,-0.8799741,-0.5217627
1910-12,-0.6902138,-0.88189113,-0.49853647
1911-01,-0.6118803,-0.7771155,-0.44664514
1911-02,-0.71178335,-0.86773574,-0.5558309
1911-03,-0.7799262,-0.95243543,-0.60741687
1911-04,-0.7693758,-0.99344236,-0.5453093
1911-05,-0.74628216,-1.0367519,-0.45581242
1911-06,-0.7660262,-1.0745317,-0.45752072
1911-07,-0.6372328,-0.9184449,-0.3560207
1911-08,-0.626447,-0.9876672,-0.26522678
1911-09,-0.67851925,-0.9757732,-0.38126528
1911-10,-0.49160022,-0.72215146,-0.261049
1911-11,-0.42941028,-0.61012906,-0.24869147
1911-12,-0.2546905,-0.45103586,-0.05834516
1912-01,-0.21900862,-0.38849333,-0.049523927
1912-02,-0.35307062,-0.5107272,-0.195414
1912-03,-0.31670436,-0.47898206,-0.15442665
1912-04,-0.3402778,-0.5532354,-0.12732017
1912-05,-0.39994377,-0.67968607,-0.12020141
1912-06,-0.45122617,-0.7475347,-0.15491767
1912-07,-0.49440014,-0.7519813,-0.23681898
1912-08,-0.48384964,-0.85119957,-0.11649974
1912-09,-0.52273613,-0.7912648,-0.25420746
1912-10,-0.5131651,-0.7338065,-0.2925237
1912-11,-0.5109646,-0.69049203,-0.33143714
1912-12,-0.44743118,-0.63741523,-0.25744715
1913-01,-0.48732287,-0.66758436,-0.3070614
1913-02,-0.3415285,-0.5036821,-0.17937493
1913-03,-0.51063234,-0.6950419,-0.32622287
1913-04,-0.49304596,-0.75080985,-0.23528205
1913-05,-0.46208125,-0.75757873,-0.16658379
1913-06,-0.5238656,-0.84309083,-0.20464031
1913-07,-0.4085421,-0.68364245,-0.13344173
1913-08,-0.42436567,-0.79299736,-0.05573399
1913-09,-0.43580446,-0.7085551,-0.1630538
1913-10,-0.43865842,-0.6709452,-0.2063716
1913-11,-0.43009895,-0.6168497,-0.24334814
1913-12,-0.31941533,-0.51714385,-0.12168677
1914-01,-0.26703823,-0.44129658,-0.09277991
1914-02,-0.29299262,-0.46357587,-0.12240937
1914-03,-0.25934717,-0.44470358,-0.073990785
1914-04,-0.32433128,-0.5544411,-0.094221495
1914-05,-0.33952665,-0.63291055,-0.04614281
1914-06,-0.33957514,-0.6496668,-0.029483467
1914-07,-0.28673667,-0.5610422,-0.012431154
1914-08,-0.24499378,-0.62046444,0.13047692
1914-09,-0.32485995,-0.64298475,-0.0067351297
1914-10,-0.13257991,-0.38625103,0.121091224
1914-11,-0.041613393,-0.24572852,0.16250174
1914-12,-0.21944271,-0.42383716,-0.015048264
1915-01,-0.26764694,-0.48146802,-0.053825863
1915-02,-0.19862929,-0.4153502,0.018091612
1915-03,-0.06990068,-0.2979517,0.15815035
1915-04,-0.12819089,-0.38566494,0.12928316
1915-05,-0.25789794,-0.5969536,0.08115768
1915-06,-0.25018656,-0.5899477,0.08957459
1915-07,-0.1962712,-0.5206575,0.1281151
1915-08,-0.11997691,-0.52928716,0.28933337
1915-09,-0.110444024,-0.40883216,0.18794413
1915-10,-0.22519486,-0.4809162,0.030526504
1915-11,-0.2694996,-0.46657753,-0.07242168
1915-12,-0.40411785,-0.60378546,-0.20445025
1916-01,-0.36347207,-0.5674497,-0.15949447
1916-02,-0.22408436,-0.44365725,-0.004511452
1916-03,-0.29582745,-0.5080241,-0.08363076
1916-04,-0.34488428,-0.59474665,-0.09502188
1916-05,-0.44696304,-0.7981716,-0.09575453
1916-06,-0.5365198,-0.89915985,-0.17387982
1916-07,-0.54806805,-0.8795929,-0.21654315
1916-08,-0.29596877,-0.69149303,0.09955549
1916-09,-0.24530475,-0.5532649,0.06265542
1916-10,-0.367526,-0.6322313,-0.10282068
1916-11,-0.5238005,-0.74118984,-0.30641115
1916-12,-0.5707997,-0.78475803,-0.3568414
1917-01,-0.71499646,-0.9429942,-0.4869988
1917-02,-0.65283203,-0.8998667,-0.40579736
1917-03,-0.70082104,-0.935566,-0.46607602
1917-04,-0.5361076,-0.8048436,-0.26737162
1917-05,-0.5743061,-0.9283996,-0.22021249
1917-06,-0.46937963,-0.84304225,-0.09571704
1917-07,-0.23268624,-0.57238656,0.10701406
1917-08,-0.39805496,-0.8469721,0.05086219
1917-09,-0.31447846,-0.6276188,-0.0013380842
1917-10,-0.39923397,-0.669202,-0.1292659
1917-11,-0.51432043,-0.74203515,-0.28660566
1917-12,-0.51096594,-0.7580916,-0.2638403
1918-01,-0.44796267,-0.6837453,-0.21218005
1918-02,-0.69985884,-0.94016075,-0.45955697
1918-03,-0.6084319,-0.8604137,-0.3564501
1918-04,-0.60065556,-0.9035289,-0.29778215
1918-05,-0.4414512,-0.83161414,-0.051288217
1918-06,-0.24428809,-0.6215994,0.13302319
1918-07,-0.3830675,-0.7092348,-0.05690024
1918-08,-0.5092167,-0.93547195,-0.082961455
1918-09,-0.28957835,-0.6266113,0.047454596
1918-10,-0.11966551,-0.43807828,0.19874726
1918-11,-0.016674941,-0.31213123,0.27878132
1918-12,-0.19677223,-0.45580825,0.062263798
1919-01,-0.1203605,-0.38695213,0.14623114
1919-02,-0.07069224,-0.3251504,0.18376593
1919-03,-0.14177781,-0.43340838,0.14985275
1919-04,-0.15098879,-0.4884747,0.18649712
1919-05,-0.18548416,-0.5609637,0.18999538
1919-06,-0.30645904,-0.66294026,0.050022192
1919-07,-0.3332404,-0.67463404,0.008153275
1919-08,-0.33275467,-0.7614401,0.09593078
1919-09,-0.38562903,-0.7040739,-0.06718414
1919-10,-0.38823146,-0.68115026,-0.09531268
1919-11,-0.54524034,-0.7730133,-0.31746736
1919-12,-0.3842134,-0.6108431,-0.15758367
1920-01,-0.32301208,-0.5671307,-0.0788935
1920-02,-0.6186387,-0.814142,-0.42313537
1920-03,-0.1672614,-0.4089408,0.074417986
1920-04,-0.3514782,-0.65898097,-0.043975417
1920-05,-0.25770062,-0.607746,0.092344776
1920-06,-0.23859106,-0.6042155,0.12703335
1920-07,-0.3985289,-0.72730356,-0.069754206
1920-08,-0.2644236,-0.66953784,0.14069064
1920-09,-0.11075244,-0.42051426,0.19900937
1920-10,-0.16181217,-0.41471207,0.091087714
1920-11,-0.2174266,-0.45801094,0.023157759
1920-12,-0.34650606,-0.5583685,-0.13464366
1921-01,-0.37129313,-0.5864872,-0.15609908
1921-02,-0.41328377,-0.62732774,-0.19923984
1921-03,-0.3368404,-0.57104075,-0.10264008
1921-04,-0.44244498,-0.7095033,-0.17538667
1921-05,-0.32901067,-0.66125876,0.0032374284
1921-06,-0.21141118,-0.565861,0.14303865
1921-07,-0.31351167,-0.6392495,0.012226171
1921-08,-0.44033113,-0.83887285,-0.041789394
1921-09,-0.2668088,-0.5692723,0.03565469
1921-10,-0.19017977,-0.44694033,0.06658081
1921-11,-0.1915777,-0.3999632,0.016807795
1921-12,-0.31042454,-0.5111316,-0.1097175
1922-01,-0.3987337,-0.6004009,-0.19706646
1922-02,-0.25459743,-0.43713632,-0.07205851
1922-03,-0.39357072,-0.6065169,-0.18062451
1922-04,-0.3341491,-0.5822073,-0.08609089
1922-05,-0.631483,-0.94850457,-0.31446144
1922-06,-0.38728544,-0.70504034,-0.06953055
1922-07,-0.30629444,-0.60604626,-0.00654264
1922-08,-0.375735,-0.7494445,-0.002025541
1922-09,-0.2888111,-0.56919134,-0.008430791
1922-10,-0.40725088,-0.64605564,-0.16844608
1922-11,-0.33077455,-0.5140915,-0.14745755
1922-12,-0.40188125,-0.58673614,-0.21702632
1923-01,-0.48146394,-0.6618441,-0.30108383
1923-02,-0.4007659,-0.5922203,-0.20931147
1923-03,-0.35605568,-0.5604389,-0.15167247
1923-04,-0.22716978,-0.47919813,0.024858562
1923-05,-0.42968342,-0.73452455,-0.12484228
1923-06,-0.29023066,-0.6122489,0.03178754
1923-07,-0.55635434,-0.835768,-0.27694064
1923-08,-0.44337514,-0.82323396,-0.063516356
1923-09,-0.51157737,-0.8004183,-0.22273645
1923-10,-0.43762982,-0.68001974,-0.1952399
1923-11,-0.22528307,-0.41348,-0.03708613
1923-12,-0.20699912,-0.39690548,-0.017092764
1924-01,-0.29000652,-0.4871238,-0.092889234
1924-02,-0.4012994,-0.59531915,-0.20727964
1924-03,-0.32354832,-0.52541757,-0.12167907
1924-04,-0.37163565,-0.6228301,-0.12044118
1924-05,-0.3110139,-0.61415195,-0.00787585
1924-06,-0.36526832,-0.6868213,-0.04371539
1924-07,-0.40764716,-0.6782632,-0.13703108
1924-08,-0.47375003,-0.8581974,-0.08930265
1924-09,-0.4875459,-0.7836343,-0.19145748
1924-10,-0.5442025,-0.78812164,-0.30028337
1924-11,-0.60837096,-0.79224926,-0.4244926
1924-12,-0.59291124,-0.7721969,-0.41362563
1925-01,-0.58631754,-0.77798474,-0.39465034
1925-02,-0.47889996,-0.66572684,-0.29207307
1925-03,-0.42441386,-0.62121934,-0.22760843
1925-04,-0.40951362,-0.66400945,-0.1550178
1925-05,-0.3600678,-0.68247527,-0.03766035
1925-06,-0.4047034,-0.75091016,-0.058496643
1925-07,-0.45108545,-0.72643065,-0.1757402
1925-08,-0.23034243,-0.6108309,0.15014604
1925-09,-0.5332672,-0.83873343,-0.22780101
1925-10,-0.49175355,-0.747697,-0.23581007
1925-11,-0.2119172,-0.4018198,-0.02201459
1925-12,-0.17322056,-0.36732668,0.020885566
1926-01,-0.22440897,-0.40679136,-0.04202657
1926-02,-0.18680705,-0.37248048,-0.0011336246
1926-03,-0.08381526,-0.28357083,0.1159403
1926-04,-0.1503884,-0.41198468,0.11120788
1926-05,-0.33436602,-0.642257,-0.026475048
1926-06,-0.23078585,-0.54948014,0.08790847
1926-07,-0.3231957,-0.6012743,-0.04511708
1926-08,-0.22092706,-0.6147308,0.17287664
1926-09,-0.26837778,-0.55495477,0.018199202
1926-10,-0.24822783,-0.48577678,-0.010678902
1926-11,-0.29417214,-0.47577044,-0.11257386
1926-12,-0.3592015,-0.5488162,-0.16958676
1927-01,-0.30916002,-0.5113485,-0.106971584
1927-02,-0.31457156,-0.49287802,-0.13626507
1927-03,-0.3906296,-0.58017683,-0.2010823
1927-04,-0.3614026,-0.6045582,-0.11824699
1927-05,-0.37304837,-0.67447716,-0.0716196
1927-06,-0.38985145,-0.7157169,-0.063985996
1927-07,-0.3574733,-0.6313929,-0.083553724
1927-08,-0.3925811,-0.76459545,-0.020566769
1927-09,-0.3169859,-0.5992121,-0.034759697
1927-10,-0.3330214,-0.57605827,-0.08998453
1927-11,-0.37138343,-0.5556878,-0.18707912
1927-12,-0.31343362,-0.50942254,-0.11744465
1928-01,-0.20689291,-0.40952063,-0.004265188
1928-02,-0.2893444,-0.48630232,-0.09238649
1928-03,-0.36808562,-0.57891387,-0.15725736
1928-04,-0.25309718,-0.4946391,-0.011555251
1928-05,-0.44907326,-0.757735,-0.14041145
1928-06,-0.41278556,-0.7336988,-0.09187237
1928-07,-0.29533556,-0.5664391,-0.024232004
1928-08,-0.25735065,-0.6259066,0.11120523
1928-09,-0.33983478,-0.6423079,-0.037361696
1928-10,-0.33888325,-0.5747721,-0.10299441
1928-11,-0.30404872,-0.50878805,-0.09930934
1928-12,-0.39858112,-0.59653026,-0.200632
1929-01,-0.34213197,-0.5435717,-0.14069223
1929-02,-0.49864933,-0.69419825,-0.3031004
1929-03,-0.6034507,-0.8157956,-0.39110583
1929-04,-0.5383385,-0.79817164,-0.2785053
1929-05,-0.55168694,-0.865365,-0.23800892
1929-06,-0.4549382,-0.7741115,-0.1357649
1929-07,-0.5326712,-0.8182451,-0.24709725
1929-08,-0.44755623,-0.83813775,-0.056974716
1929-09,-0.40839645,-0.7113085,-0.10548442
1929-10,-0.40658587,-0.65407187,-0.15909992
1929-11,-0.16547126,-0.35861605,0.027673531
1929-12,-0.4371606,-0.63038254,-0.24393871
1930-01,-0.5298377,-0.7412893,-0.3183861
1930-02,-0.45521304,-0.6460115,-0.26441455
1930-03,-0.43286145,-0.6422358,-0.22348711
1930-04,-0.3032784,-0.55842376,-0.04813302
1930-05,-0.30103728,-0.6013727,-0.0007018449
1930-06,-0.27463564,-0.59898764,0.04971635
1930-07,-0.39404446,-0.70919263,-0.078896314
1930-08,-0.30500194,-0.69454956,0.084545694
1930-09,-0.24121447,-0.54448587,0.062056933
1930-10,-0.25174803,-0.49439532,-0.009100708
1930-11,-0.19666888,-0.3971621,0.0038243656
1930-12,-0.19764163,-0.39064646,-0.0046367925
1931-01,-0.21556689,-0.4115654,-0.019568378
1931-02,-0.16042906,-0.32684082,0.0059826844
1931-03,-0.17209335,-0.37650073,0.032314043
1931-04,-0.21878235,-0.46369055,0.026125852
1931-05,-0.28666145,-0.5957377,0.02241484
1931-06,-0.22842911,-0.5574268,0.10056857
1931-07,-0.16308284,-0.47310483,0.14693916
1931-08,-0.2234478,-0.62323064,0.17633504
1931-09,-0.30313855,-0.5839627,-0.022314398
1931-10,-0.369503,-0.6177868,-0.121219166
1931-11,-0.3941765,-0.5818626,-0.20649035
1931-12,-0.29658708,-0.48051202,-0.11266216
1932-01,-0.15895495,-0.35090536,0.032995462
1932-02,-0.16686557,-0.35243925,0.018708099
1932-03,-0.14931649,-0.34968305,0.051050067
1932-04,-0.23802382,-0.46919322,-0.0068544373
1932-05,-0.24146761,-0.528434,0.04549879
1932-06,-0.41899964,-0.72703093,-0.110968344
1932-07,-0.20873152,-0.49900952,0.081546485
1932-08,-0.34909612,-0.736946,0.038753748
1932-09,-0.1655822,-0.44193605,0.11077166
1932-10,-0.3153663,-0.55008096,-0.08065163
1932-11,-0.29180908,-0.47225603,-0.111362144
1932-12,-0.337665,-0.52774894,-0.14758103
1933-01,-0.3302527,-0.51177263,-0.14873278
1933-02,-0.3610892,-0.5201368,-0.20204166
1933-03,-0.37243026,-0.5537396,-0.19112094
1933-04,-0.38514137,-0.62914747,-0.14113532
1933-05,-0.3075438,-0.6238057,0.008718061
1933-06,-0.31511027,-0.6589469,0.028726324
1933-07,-0.4643725,-0.7538484,-0.1748966
1933-08,-0.26029757,-0.63915426,0.11855917
1933-09,-0.38846275,-0.68178886,-0.09513665
1933-10,-0.32527423,-0.5634405,-0.08710795
1933-11,-0.5087934,-0.68410903,-0.3334778
1933-12,-0.5368812,-0.7204331,-0.3533293
1934-01,-0.39741609,-0.5703625,-0.2244697
1934-02,-0.54431987,-0.69787055,-0.39076915
1934-03,-0.4064399,-0.58106184,-0.23181792
1934-04,-0.3886157,-0.62235075,-0.15488066
1934-05,-0.25511482,-0.5502564,0.040026736
1934-06,-0.13607134,-0.4906975,0.21855481
1934-07,-0.2749607,-0.5693413,0.019419886
1934-08,-0.15524583,-0.5581313,0.24763963
1934-09,-0.18500087,-0.46884164,0.09883991
1934-10,-0.27186254,-0.5128281,-0.030896988
1934-11,-0.2259493,-0.40354955,-0.04834905
1934-12,-0.30225608,-0.4771376,-0.12737459
1935-01,-0.2777686,-0.46797064,-0.08756658
1935-02,-0.37233254,-0.53906786,-0.20559719
1935-03,-0.40923893,-0.5764205,-0.24205738
1935-04,-0.3572675,-0.60377604,-0.11075898
1935-05,-0.3623581,-0.67845273,-0.04626344
1935-06,-0.3157524,-0.65561557,0.024110835
1935-07,-0.28197947,-0.57317585,0.009216895
1935-08,-0.31931993,-0.6931712,0.05453131
1935-09,-0.32502308,-0.6036046,-0.046441555
1935-10,-0.2508889,-0.47323915,-0.028538687
1935-11,-0.3002333,-0.47029778,-0.13016881
1935-12,-0.3346517,-0.5014688,-0.16783462
1936-01,-0.40832326,-0.56595933,-0.25068718
1936-02,-0.24514973,-0.39417303,-0.09612644
1936-03,-0.4020116,-0.56737834,-0.23664482
1936-04,-0.31738278,-0.54131365,-0.093451925
1936-05,-0.30983576,-0.61200255,-0.0076689892
1936-06,-0.3188856,-0.6247892,-0.012981981
1936-07,-0.22073984,-0.5008473,0.059367575
1936-08,-0.22336406,-0.59884846,0.15212034
1936-09,-0.27761048,-0.5480971,-0.0071238815
1936-10,-0.11132038,-0.34171987,0.11907912
1936-11,-0.21992981,-0.38775665,-0.052102983
1936-12,-0.2820033,-0.4552619,-0.10874472
1937-01,-0.24970403,-0.4241974,-0.07521066
1937-02,-0.10200438,-0.26758224,0.06357349
1937-03,-0.25956908,-0.43753368,-0.08160448
1937-04,-0.19064486,-0.42327806,0.041988347
1937-05,-0.28005576,-0.5818466,0.02173507
1937-06,-0.16905938,-0.4981427,0.16002393
1937-07,-0.09709875,-0.3734001,0.1792026
1937-08,-0.10264566,-0.47172433,0.266433
1937-09,-0.0350474,-0.31620032,0.2461055
1937-10,-0.0929129,-0.3352164,0.14939061
1937-11,-0.12792096,-0.30176347,0.045921583
1937-12,-0.2153052,-0.39659303,-0.03401733
1938-01,-0.19725266,-0.36874256,-0.025762767
1938-02,-0.26349118,-0.41560274,-0.11137965
1938-03,-0.17509581,-0.3439148,-0.006276826
1938-04,-0.19720758,-0.44302258,0.048607387
1938-05,-0.21587473,-0.54245603,0.11070655
1938-06,-0.141812,-0.4633831,0.17975911
1938-07,-0.1526102,-0.43446234,0.12924194
1938-08,-0.14993355,-0.52606076,0.22619367
1938-09,-0.17212872,-0.45506954,0.110812105
1938-10,-0.013916001,-0.25575656,0.22792457
1938-11,-0.22147027,-0.3960921,-0.046848446
1938-12,-0.30588233,-0.48931038,-0.122454256
1939-01,-0.16812392,-0.33456942,-0.0016784164
1939-02,-0.16953593,-0.3186235,-0.020448336
1939-03,-0.23288722,-0.39422968,-0.07154479
1939-04,-0.13916826,-0.36716762,0.08883109
1939-05,-0.06567566,-0.35828406,0.22693273
1939-06,0.03646982,-0.29094008,0.36387974
1939-07,-0.09475987,-0.39672178,0.20720206
1939-08,-0.18469602,-0.5956776,0.22628559
1939-09,-0.17686465,-0.50606835,0.15233903
1939-10,-0.22712077,-0.5254367,0.07119517
1939-11,-0.15675987,-0.3854204,0.07190067
1939-12,-0.04070396,-0.26425645,0.18284853
